	id	sentence	sentiment
synthetic	data	 What makes it so wonderful is its ability to offer both the harsh reality of life in a working-class neighbourhood and the softer side of life in the big city . '	3
synthetic	data	Gods also has its share of flaws , but the basic mechanics are sound .	1
synthetic	data	 One of the most enjoyable and rewarding comedies I've seen in a very long time .	3
synthetic	data	 An elegantly photographed , gorgeously acted , and powerfully touching film .	4
synthetic	data	 It 's not a great film , but it has its moments and it delivers on a few of them .	3
synthetic	data	 The film is a high drama with a few laughs ; it is of a piece with other films playing at the Toronto International Film Festival , and a worthwhile experience all around .	3
synthetic	data	 While there are many movies that I would recommend as summer 's biggest disappointment , no one movie stands out .	1
synthetic	data	 While its storyline is far from a narratively satisfying one , it 's still a compelling story to tell .	2
synthetic	data	 A film that pokes fun at the excesses of modern television but is also highly intelligent about the flaws it exposes .	3
synthetic	data	 It is the movie equivalent of playing Russian Roulette with a loaded gun .	4
synthetic	data	 A sweet , affectionate movie about two boys who have little in common but a desire to be loved .	3
synthetic	data	 I found myself rooting for their friendship , even as I wondered how far the two could take their young friendship .	2
synthetic	data	 The film does a solid job of presenting the material in a cinematic way , and does its homework before jumping into the characters .	3
synthetic	data	 The story is nicely told , and the characters are well-developed and well-drawn .	3
synthetic	data	 I found myself wondering why I was even watching this .	1
synthetic	data	 The movie takes aim at all things comic book related , and is just as scathing in its criticism , but it manages to do it in a way that is sure to please .	3
synthetic	data	 This is a fun little movie about n't-too-big-to-fail companies and the men and women who make their way through the rough and tumble world of the trading floor .	3
synthetic	data	 It 's a tough job .	3
synthetic	data	 But it 's also an interesting one .	3
synthetic	data	 The story is well told and told well .	3
synthetic	data	 The characters are well developed and well-drawn , and you 'll probably have a good time with this adult adventure .	4
synthetic	data	 It is the most adventurous movie I have seen in years .	4
synthetic	data	 The film consists of a slow burn , driven by an absence of plot and by the feeling that all we have is the shadows of several men who are not here to talk about it .	0
synthetic	data	 The actors bring such intelligence to the character of Arthur , we are transfixed by the moment he makes the first move .	3
synthetic	data	 The story is extremely well told , and director John Hillcoat does a superb job of capturing the film 's charm and poignancy .	3
synthetic	data	 The story is witty , the characters are intriguing , and the supporting cast are as good as their characters .	4
synthetic	data	 One of those rare movies that 's both smart and just plain enjoyable .	3
synthetic	data	 The movie is smart and funny , and it has a very human story .	4
synthetic	data	 The most ambitious documentary yet made on the subject , including some footage that 's never before been presented at the Academy Awards .	2
synthetic	data	 A movie that 's as deeply concerned with the story as with the people who make it up .	3
synthetic	data	 A visually impressive movie , with a keen eye for composition and a fascinating array of unusual things that are just out of reach in the urban environment .	3
synthetic	data	 Even if the film is flawed , it is at least a movie , and one that 's worth seeing .	4
synthetic	data	 This is an emotionally honest film with an engaging narrative , and the cast is surprisingly good .	3
synthetic	data	 But it also has a lot of flaws , and this is a movie that could and should have been far superior .	2
synthetic	data	 Despite its colorful cast of characters , they 're not very compelling .	1
synthetic	data	 What 's fascinating about this film is that even though it is as far removed from reality as Hollywood can get , it paints a picture of the human experience so vivid that no Hollywood screenplay could ever approach the drama .	2
synthetic	data	It is a sweet story that feels true to life .	3
synthetic	data	 As an action movie , it 's a success .	3
synthetic	data	 A perfect movie to open a new year with .	4
synthetic	data	 It 's a fun ride filled with sweet , lovable characters that will make you smile from ear to ear .	4
synthetic	data	 The film may not be as original as it might be , but it is entertaining .	2
synthetic	data	 A smart , timely , thought-provoking film that will leave you wondering why so many important and fascinating stories like this are never told .	3
synthetic	data	 A lot of a movie is devoted to the story , but it is a fun one , with a lot of action , some laughs and a satisfying finale .	4
synthetic	data	 A beautifully made film that is sure to delight moviegoers .	4
synthetic	data	 I always enjoy the thrill of the surprising , even outlandish , but rarely successful , solution .	3
synthetic	data	 A breezy and surprisingly sweet drama of devotion and family .	3
synthetic	data	 Although it may not be as complex as some of the other films in the genre , it turns out to be a lot less predictable than you might expect .	2
synthetic	data	 Makes a good case for the importance of an audience prepared to talk in the back of the theater when the film starts .	4
synthetic	data	 A satisfying and well-crafted movie .	4
synthetic	data	 A spirited , fun and often hilarious dramatization of a dark , violent world .	4
synthetic	data	 Lacking plot and plot development , it 's all a bit of a slog .	1
synthetic	data	 One of those rare movies that is so funny and appealing that it actually transcends the experience .	3
synthetic	data	 It has all the bad parts of a science-fiction thriller and none of the good .	1
synthetic	data	 The movie is a lark without the charm , and it does n't quite work as a thriller .	1
synthetic	data	 The only thing that really stands out about the film is the cast .	3
synthetic	data	 -LRB- The film plays as if the director is re-creating the day-to-day events of a popular soap opera straight out of an episode of Mad Men .	1
synthetic	data	 -LRB- The film sounds an awful lot like The Good Girl and has a lot in common With Henry , a movie that made me wish I was in it .	0
